Instituto,Disciplina,Turma,Dia da Semana,Horário Inicio,Horário Fim,Sala,Docentes
CEL,LA092,LA092 A,Terça,08:00,10:00,PB04,Joacyr Tupinambas De Oliveira
CEL,LA092,LA092 C,Terça,10:00,12:00,PB04,Joacyr Tupinambas De Oliveira
CEL,LA111,LA111 A,Segunda,12:00,14:00,CI01,Bartira Takiuti Ginde
CEL,LA111,LA111 B,Segunda,14:00,16:00,CI01,Bartira Takiuti Ginde
CEL,LA111,LA111 C,Terça,12:00,14:00,CI01,Bartira Takiuti Ginde
CEL,LA111,LA111 D,Terça,14:00,16:00,CI01,Bartira Takiuti Ginde
CEL,LA112,LA112 A,Segunda,14:00,16:00,CI07,Leny Pereira Costa
CEL,LA112,LA112 B,Quarta,08:00,12:00,CI15,Guilherme Jotto Kawachi
CEL,LA112,LA112 C,Terça,19:00,21:00,CI11,Maria Victoria Guinle Vivacqua
CEL,LA112,LA112 D,Terça,08:00,10:00,CI07,Leny Pereira Costa
CEL,LA113,LA113 A,Segunda,14:00,16:00,CI11,Cynthia Pires Amaral
CEL,LA113,LA113 B,Terça,14:00,16:00,CI09,Tania Regina Gomes Soares
CEL,LA113,LA113 C,Terça,19:00,21:00,CI09,Tania Regina Gomes Soares
CEL,LA113,LA113 D,Terça,16:00,18:00,CI11,Cynthia Pires Amaral
CEL,LA113,LA113 E,Segunda,14:00,16:00,CI09,Edilene Cristina Naressi
CEL,LA113,LA113 F,Terça,16:00,18:00,CI09,Tania Regina Gomes Soares
CEL,LA113,LA113 G,Segunda,18:00,20:00,CI09,Edilene Cristina Naressi
CEL,LA113,LA113 H,Segunda,16:00,18:00,CI09,Edilene Cristina Naressi
CEL,LA113,LA113 I,Terça,14:00,16:00,CI11,Cynthia Pires Amaral
CEL,LA114,LA114 A,Segunda,14:00,16:00,CI10,Norma Wucherpfennig
CEL,LA114,LA114 B,Terça,14:00,16:00,CI10,Norma Wucherpfennig
CEL,LA114,LA114 C,Terça,19:00,21:00,CI10,Norma Wucherpfennig
CEL,LA118,LA118 A,Segunda,14:00,16:00,CB15,Regina Celia Da Silva
CEL,LA118,LA118 C,Terça,19:00,21:00,CB15,Regina Celia Da Silva
CEL,LA119,LA119 A,Segunda,14:00,16:00,CI16,Romilda Mochiuti
CEL,LA119,LA119 C,Terça,19:00,21:00,CI16,Romilda Mochiuti
CEL,LA167,LA167 A,Segunda,08:00,10:00,CI14,Patricia Aparecida De Aquino
CEL,LA167,LA167 B,Segunda,10:00,12:00,CI14,Patricia Aparecida De Aquino
CEL,LA167,LA167 C,Terça,10:00,12:00,CI14,Patricia Aparecida De Aquino
CEL,LA212,LA212 A,Segunda,14:00,16:00,CI04,Emeli Borges Pereira Luz
CEL,LA212,LA212 B,Terça,10:00,12:00,CI15,Guilherme Jotto Kawachi
CEL,LA212,LA212 C,Terça,14:00,16:00,CI15,Guilherme Jotto Kawachi
CEL,LA217,LA217 A,Segunda,10:00,12:00,CI11,Meirelen Salviano Almeida
CEL,LA267,LA267 A,Terça,08:00,10:00,CI14,Patricia Aparecida De Aquino
CEL,LA311,LA311 A,Segunda,12:00,14:00,CI13,Ayako Akamine
CEL,LA311,LA311 B,Terça,12:00,14:00,CI13,Ayako Akamine
CEL,LA311,LA311 C,Terça,16:00,18:00,CI13,Ayako Akamine
CEL,LA312,LA312 A,Segunda,16:00,18:00,CI04,Emeli Borges Pereira Luz
CEL,LA312,LA312 B,Terça,14:00,16:00,CI04,Emeli Borges Pereira Luz
CEL,LA312,LA312 C,Terça,21:00,23:00,CI11,Maria Victoria Guinle Vivacqua
CEL,LA313,LA313 A,Segunda,16:00,18:00,CI11,Cynthia Pires Amaral
CEL,LA313,LA313 B,Segunda,10:00,12:00,CI09,Edilene Cristina Naressi
CEL,LA313,LA313 C,Terça,21:00,23:00,CI09,Tania Regina Gomes Soares
CEL,LA314,LA314 A,Segunda,16:00,18:00,CI10,Norma Wucherpfennig
CEL,LA314,LA314 C,Terça,21:00,23:00,CI10,Norma Wucherpfennig
CEL,LA315,LA315 A,Terça,08:00,10:00,CI06,Nivaldo Dos Santos
CEL,LA315,LA315 B,Terça,14:00,16:00,CI06,Nivaldo Dos Santos
CEL,LA317,LA317 A,Segunda,12:00,14:00,CI11,Meirelen Salviano Almeida
CEL,LA318,LA318 A,Segunda,16:00,18:00,CI14,Regina Celia Da Silva
CEL,LA318,LA318 C,Terça,21:00,23:00,CI14,Regina Celia Da Silva
CEL,LA319,LA319 A,Segunda,16:00,18:00,CI16,Romilda Mochiuti
CEL,LA319,LA319 C,Terça,21:00,23:00,CI16,Romilda Mochiuti
CEL,LA412,LA412 A,Segunda,16:00,18:00,CI07,Leny Pereira Costa
CEL,LA412,LA412 B,Terça,10:00,12:00,CI07,Leny Pereira Costa
CEL,LA415,LA415 B,Terça,16:00,18:00,CI06,Nivaldo Dos Santos
CEL,LA511,LA511 A,Terça,19:00,21:00,CI13,Ayako Akamine
CEL,LA512,LA512 A,Terça,16:00,18:00,CI04,Emeli Borges Pereira Luz
CEL,LA514,LA514 A,Segunda,12:00,14:00,CI15,Norma Wucherpfennig
CEL,LA514,LA514 B,Segunda,19:00,21:00,CI15,Norma Wucherpfennig
CEL,LA518,LA518 A,Terça,16:00,18:00,CI14,Regina Celia Da Silva
CEL,LA612,LA612 A,Terça,16:00,18:00,CI15,Guilherme Jotto Kawachi
FCA,CG001,CG001 A,Sexta,19:00,23:00,UL03,Cristiano Morini
FCA,CP030,CP030 A,Sexta,08:00,12:00,LD18,Eliana De Toledo Ishibashi
FCA,CP040,CP040 A,Terça,14:00,18:00,UL06,Andrea Maculano Esteves
FCA,CP041,CP041 A,Quinta,19:00,21:00,UL02,Cristiano Torezzan
FCA,CP200,CP200 A,Terça,14:00,16:00,UL21,Fulvia De Barros Manchado Gobatto
FCA,CP205,CP205 A,Quarta,08:00,10:00,UL06,Eliana De Toledo Ishibashi
FCA,CP305,CP305 A,Quinta,14:00,16:00,UL23,Alcides Jose Scaglia
FCA,CP307,CP307 A,Segunda,08:00,12:00,UL44,"Adriana Souza Torsoni, Augusto Ducati Luchessi, Marcio Alberto Torsoni"
FCA,CP307,CP307 B,Segunda,08:00,12:00,UL44,"Adriana Souza Torsoni, Augusto Ducati Luchessi, Marcio Alberto Torsoni"
FCA,CP404,CP404 A,Quinta,08:00,12:00,LD18,Milton Shoiti Misuta
FCA,CP404,CP404 B,Segunda,08:00,12:00,UL06,Milton Shoiti Misuta
FCA,CP410,CP410 A,Sexta,08:00,12:00,UL23,Eduardo Rochete Ropelle
FCA,CP411,CP411 A,Quinta,08:00,12:00,UL31,Milton Shoiti Misuta
FCA,CP412,CP412 A,Quarta,08:00,12:00,LD18,Milton Shoiti Misuta
FCA,CP502,CP502 A,Quinta,14:00,16:00,LD18,Claudio Alexandre Gobatto
FCA,CP505,CP505 A,Terça,14:00,18:00,UL03,Alcides Jose Scaglia
FCA,CP510,CP510 A,Quarta,14:00,15:00,UL02,"Cacilda Mendes Dos Santos Amaral, Eliana De Toledo Ishibashi"
FCA,CP600,CP600 A,Quinta,14:00,18:00,UL04,Leandro Carlos Mazzei
FCA,CP602,CP602 A,Quinta,08:00,12:00,UL02,Fulvia De Barros Manchado Gobatto
FCA,CP606,CP606 A,Terça,14:00,16:00,UL01,Eduardo Rochete Ropelle
FCA,CP608,CP608 A,Quarta,08:00,12:00,UL27,Larissa Rafaela Galatti
FCA,CP609,CP609 A,Terça,08:00,10:00,LD18,Andrea Maculano Esteves
FCA,CP700,CP700 A,Quarta,10:00,12:00,UL06,Andrea Maculano Esteves
FCA,CP705,CP705 A,Quarta,14:00,15:00,UL04,Leandro Pereira De Moura
FCA,CP801,CP801 A,Segunda,08:00,12:00,UL27,Cacilda Mendes Dos Santos Amaral
FCA,CP803,CP803 A,Quarta,15:00,16:00,UL04,Leandro Pereira De Moura
FCA,CP804,CP804 A,Sábado,14:00,15:00,UL90,Eliana De Toledo Ishibashi
FCA,CP805,CP805 A,Segunda,14:00,18:00,UL02,Leandro Carlos Mazzei
FCA,CP806,CP806 A,Terça,08:00,12:00,UL06,Leandro Pereira De Moura
FCA,CP808,CP808 A,Quinta,10:00,12:00,UL27,Joana Pereira De Carvalho Ferreira
FCA,ER120,ER120 A,Terça,14:00,18:00,UL86,"Diego Jacinto Fiorotto, Washington Alves De Oliveira"
FCA,ER201,ER201 A,Segunda,19:00,21:00,UL46,Muriel De Oliveira Gavira
FCA,ER201,ER201 B,Segunda,21:00,23:00,UL46,Muriel De Oliveira Gavira
FCA,ER201,ER201 C,Sexta,14:00,16:00,UL46,Muriel De Oliveira Gavira
FCA,ER260,ER260 A,Terça,14:00,18:00,UL88,"Paulo Sergio De Arruda Ignacio, Ricardo Floriano"
FCA,ER320,ER320 A,Terça,14:00,18:00,UL90,Alessandro Lucas Da Silva
FCA,ER401,ER401 A,Terça,19:00,23:00,UL14,Carla Taviane Lucke Da Silva Ghidini
FCA,ER401,ER401 B,Quarta,19:00,23:00,UL14,Carla Taviane Lucke Da Silva Ghidini
FCA,ER401,ER401 C,Quarta,19:00,23:00,UL04,Cleber Damiao Rocco
FCA,ER402,ER402 A,Segunda,14:00,18:00,UL23,Daniel Henrique Dario Capitani
FCA,ER460,ER460 A,Terça,19:00,23:00,UL90,"Cristiano Torezzan, Leonardo Tomazeli Duarte"
FCA,ER600,ER600 A,Terça,08:00,10:00,UL44,Lais Pellizzer Gabriel
FCA,ER603,ER603 A,Quinta,14:00,16:00,UL14,Wislei Riuper Ramos Osorio
FCA,ER700,ER700 A,Terça,10:00,12:00,UL46,Alessandra Cremasco
FCA,ER801,ER801 A,Segunda,16:00,18:00,UL46,Rodrigo Valio Dominguez Gonzalez
FCA,ER801,ER801 B,Quinta,16:00,18:00,UL44,Adauto Lucas Da Silva
FCA,ER808,ER808 A,Segunda,08:00,10:00,UL46,Alessandro Lucas Da Silva
FCA,EU001,EU001 A,Quarta,19:00,23:00,UL90,Jaime Hideo Izuka
FCA,EU010,EU010 A,Sábado,08:00,10:00,UL03,"Adauto Lucas Da Silva, Daniel Iwao Suyama, Jaime Hideo Izuka, Paulo Sergio De Arruda Ignacio"
FCA,EU502,EU502 A,Segunda,08:00,09:00,UL21,Paulo Sergio De Arruda Ignacio
FCA,EU502,EU502 B,Segunda,10:00,11:00,UL21,Rodrigo Jose Contieri
FCA,EU503,EU503 A,Sexta,15:00,16:00,UL57,Eduardo Paiva Okabe
FCA,EU602,EU602 A,Segunda,08:00,10:00,UL14,Jaime Hideo Izuka
FCA,EU704,EU704 A,Quinta,14:00,16:00,UL44,Alessandra Cremasco
FCA,GL004,GL004 A,Sexta,19:00,23:00,UL44,Bruno Brandao Fischer
FCA,GL007,GL007 A,Quinta,21:00,23:00,UL01,Ana Carolina Spatti
FCA,GL200,GL200 A,Segunda,19:00,23:00,UL16,Luiz Eduardo Gaio
FCA,GL200,GL200 B,Terça,19:00,23:00,UL04,Luiz Eduardo Gaio
FCA,GL201,GL201 A,Terça,19:00,23:00,UL16,Joao Eloir Strapasson
FCA,GL201,GL201 B,Quarta,19:00,23:00,UL16,Joao Eloir Strapasson
FCA,GL300,GL300 A,Quinta,19:00,23:00,UL42,Marcio Marcelo Belli
FCA,GL300,GL300 B,Sexta,19:00,23:00,UL01,Marcio Marcelo Belli
FCA,GL302,GL302 A,Quarta,19:00,23:00,UL46,Rafael Borim De Souza
FCA,GL302,GL302 B,Terça,19:00,23:00,UL46,Rafael Borim De Souza
FCA,GL303,GL303 A,Quinta,19:00,23:00,UL14,Diego Jacinto Fiorotto
FCA,GL303,GL303 B,Sexta,19:00,23:00,UL14,Cleber Damiao Rocco
FCA,GL304,GL304 A,Segunda,19:00,21:00,UL14,"Anibal Tavares De Azevedo, Washington Alves De Oliveira"
FCA,GL304,GL304 B,Segunda,21:00,23:00,UL14,"Anibal Tavares De Azevedo, Washington Alves De Oliveira"
FCA,GL400,GL400 A,Quinta,19:00,23:00,UL31,Diego Jacinto Fiorotto
FCA,GL502,GL502 A,Terça,19:00,23:00,UL44,"Marcos Jose Barbieri Ferreira, Paulo Van Noije"
FCA,GL502,GL502 B,Quinta,19:00,23:00,UL44,"Marcos Jose Barbieri Ferreira, Paulo Van Noije"
FCA,GL603,GL603 A,Sexta,19:00,23:00,UL16,"Carlos Raul Etulain, Daniel Henrique Dario Capitani"
FCA,GL603,GL603 B,Quinta,19:00,23:00,UL16,"Carlos Raul Etulain, Daniel Henrique Dario Capitani"
FCA,GL608,GL608 A,Segunda,21:00,23:00,UL44,Gustavo Herminio Salati M De Moraes
FCA,GL608,GL608 B,Segunda,19:00,21:00,UL44,Gustavo Herminio Salati M De Moraes
FCA,GL609,GL609 A,Quinta,19:00,23:00,UL06,Christiano Franca Da Cunha
FCA,GL609,GL609 B,Sexta,19:00,23:00,UL46,Christiano Franca Da Cunha
FCA,GL803,GL803 A,Terça,21:00,23:00,UL02,Luciana Cordeiro De Souza Fernandes
FCA,GL803,GL803 B,Terça,19:00,21:00,UL02,Luciana Cordeiro De Souza Fernandes
FCA,GL804,GL804 A,Quinta,19:00,21:00,UL01,Otavio Gomes Cabello
FCA,LE201,LE201 A,Terça,08:00,10:00,UL14,Marcos Henrique Degani
FCA,LE202,LE202 A,Terça,14:00,16:00,UL13,Ana Luiza Cardoso Pereira
FCA,LE202,LE202 B,Quinta,14:00,16:00,UL13,Ana Luiza Cardoso Pereira
FCA,LE202,LE202 C,Quinta,16:00,18:00,UL13,Ana Luiza Cardoso Pereira
FCA,LE203,LE203 A,Segunda,10:00,12:00,UL16,Priscila Cristina Berbert Rampazzo
FCA,LE205,LE205 A,Sexta,08:00,10:00,UL21,Eduardo Paiva Okabe
FCA,LE303,LE303 A,Segunda,08:00,10:00,UL16,Rodrigo Fernando Galzerano Baldo
FCA,LE303,LE303 B,Segunda,08:00,10:00,UL16,Rodrigo Fernando Galzerano Baldo
FCA,LE400,LE400 A,Terça,10:00,12:00,UL14,Jose Luiz Pereira Brittes
FCA,LE401,LE401 A,Terça,14:00,16:00,UL16,Ausdinir Danilo Bortolozo
FCA,LE402,LE402 A,Terça,16:00,18:00,UL16,Washington Alves De Oliveira
FCA,LE404,LE404 A,Terça,08:00,10:00,UL16,Marcelo Zoega Maialle
FCA,LE405,LE405 A,Quarta,08:00,10:00,UL13,Marcelo Zoega Maialle
FCA,LE405,LE405 B,Quarta,10:00,12:00,UL13,Marcos Henrique Degani
FCA,LE405,LE405 C,Segunda,16:00,18:00,UL13,Marcelo Zoega Maialle
FCA,LE408,LE408 A,Terça,10:00,12:00,UL16,"Daniel Iwao Suyama, Lais Pellizzer Gabriel"
FCA,LE409,LE409 A,Sexta,08:00,12:00,UL14,"Guilherme Dean Pelegrina, Leonardo Tomazeli Duarte"
FCA,LE600,LE600 A,Quarta,10:00,12:00,UL44,Rodrigo Jose Contieri
FCA,LE602,LE602 A,Quinta,16:00,18:00,UL14,Daniel Iwao Suyama
FCA,LE608,LE608 A,Terça,10:00,12:00,UL44,Ricardo Floriano
FCA,LE609,LE609 A,Segunda,14:00,18:00,UL01,Marco Antonio Figueiredo Milani Filho
FCA,LE610,LE610 A,Terça,14:00,15:00,UL04,"Cristiano Torezzan, Leonardo Tomazeli Duarte"
FCA,LE611,LE611 A,Terça,16:00,18:00,UL04,"Betania Silva Carneiro Campello, Diego Jacinto Fiorotto"
FCA,LE704,LE704 A,Sexta,08:00,09:00,LD03,Giovana Da Silva Padilha
FCA,LE704,LE704 B,Quarta,08:00,12:00,LD03,Giovana Da Silva Padilha
FCA,LE801,LE801 A,Quinta,16:00,18:00,UL01,Alessandro Lucas Da Silva
FCA,LE802,LE802 A,Quarta,08:00,12:00,UL00,Ricardo Floriano
FCA,LE803,LE803 A,Terça,19:00,21:00,UL06,Rodrigo Valio Dominguez Gonzalez
FCA,LE804,LE804 A,Segunda,14:00,16:00,UL16,Sandra Francisca Bezerra Gemma
FCA,LE901,LE901 A,Terça,16:00,18:00,UL31,"Betania Silva Carneiro Campello, Diego Jacinto Fiorotto"
FCA,MG005,MG005 A,Segunda,19:00,21:00,UL42,Paulo Hayashi Junior
FCA,MG400,MG400 A,Segunda,19:00,21:00,UL01,"Luciana Cordeiro De Souza Fernandes, Rodrigo Ribeiro De Sousa"
FCA,MG400,MG400 B,Segunda,21:00,23:00,UL01,"Luciana Cordeiro De Souza Fernandes, Rodrigo Ribeiro De Sousa"
FCA,MG500,MG500 A,Quarta,19:00,23:00,UL44,Antonio Carlos Pacagnella Junior
FCA,MG500,MG500 B,Segunda,19:00,23:00,UL03,Antonio Carlos Pacagnella Junior
FCA,MG600,MG600 A,Quinta,14:00,16:00,UL01,Paulo Sergio De Arruda Ignacio
FCA,MG600,MG600 E,Quarta,08:00,12:00,UL65,Paulo Sergio De Arruda Ignacio
FCA,MG601,MG601 A,Sexta,19:00,23:00,UL06,Johan Hendrik Poker Junior
FCA,MG601,MG601 B,Terça,19:00,23:00,UL01,Johan Hendrik Poker Junior
FCA,MG807,MG807 A,Segunda,21:00,23:00,UL42,Paulo Hayashi Junior
FCA,MG812,MG812 A,Quinta,19:00,23:00,UL03,Marco Antonio Figueiredo Milani Filho
FCA,MG813,MG813 A,Quarta,21:00,23:00,UL01,Adriana Bin
FCA,MG813,MG813 B,Quarta,19:00,21:00,UL01,Adriana Bin
FCA,MG900,MG900 A,Quarta,19:00,21:00,UL03,Edmundo Inacio Junior
FCA,MG900,MG900 B,Quarta,21:00,23:00,UL03,Edmundo Inacio Junior
FCA,MG902,MG902 A,Quarta,19:00,23:00,UL02,Eric David Cohen
FCA,NC022,NC022 A,Quarta,14:00,18:00,UL01,Lais Silveira Fraga
FCA,NC100,NC100 A,Segunda,08:00,12:00,UL42,Mauro Cardoso Simoes
FCA,NC100,NC100 B,Quinta,19:00,23:00,UL46,Tristan Guillermo Torriani
FCA,NC101,NC101 A,Segunda,14:00,18:00,UL44,"Alvaro De Oliveira D Antona, Eduardo Jose Marandola Junior, Roberto Donato Da Silva Junior"
FCA,NC101,NC101 B,Sexta,19:00,23:00,UL42,Rafael De Brito Dias
FCA,NC104,NC104 A,Sexta,08:00,10:00,UL46,Diego Jair Vicentin
FCA,NC104,NC104 B,Sexta,10:00,12:00,UL46,Peter Alexander Bleinroth Schulz
FCA,NC202,NC202 A,Segunda,14:00,18:00,UL42,"Alvaro De Oliveira D Antona, Eduardo Jose Marandola Junior, Roberto Donato Da Silva Junior"
FCA,NC202,NC202 B,Terça,19:00,23:00,UL42,"Alvaro De Oliveira D Antona, Eduardo Jose Marandola Junior, Roberto Donato Da Silva Junior"
FCA,NC222,NC222 B,Quarta,20:00,22:00,UL42,Marcio Barreto
FCA,NC224,NC224 B,Segunda,15:00,17:00,UL03,Carolina Cantarino Rodrigues
FCA,NT202,NT202 A,Terça,09:00,12:00,UL23,Hosana Gomes Rodrigues
FCA,NT204,NT204 A,Quinta,14:00,15:00,UL27,Mauricio Ariel Rostagno
FCA,NT207,NT207 A,Quinta,08:00,10:00,UL21,Adriane Elisabete Antunes De Moraes
FCA,NT210,NT210 A,Terça,14:00,17:00,UL27,"Adriana Souza Torsoni, Augusto Ducati Luchessi, Marcio Alberto Torsoni"
FCA,NT304,NT304 A,Quarta,08:00,10:00,UL23,Mauricio Ariel Rostagno
FCA,NT306,NT306 A,Segunda,08:00,10:00,UL23,Leticia Ignacio De Souza Zimmermann
FCA,NT405,NT405 A,Terça,14:00,18:00,UL23,Marciane Milanski Ferreira
FCA,NT410,NT410 A,Sexta,10:00,12:00,UL21,Maria Claudia Goncalves De Oliveira
FCA,NT503,NT503 A,Quinta,14:00,18:00,UL06,Ligiana Pires Corona
FCA,NT507,NT507 A,Quinta,08:00,12:00,UL04,Julicristie Machado De Oliveira
FCA,NT511,NT511 A,Terça,08:00,12:00,UL21,Diogo Thimoteo Da Cunha
FCA,NT512,NT512 A,Quarta,08:00,12:00,UL02,"Caroline Dario Capitani, Fabiana Braga Benatti"
FCA,NT600,NT600 A,Segunda,08:00,12:00,UL25,Dennys Esper Correa Cintra
FCA,NT606,NT606 A,Terça,14:00,18:00,UL02,Rosangela Maria Neves Bezerra
FCA,NT706,NT706 A,Quinta,08:00,10:00,UL27,Joana Pereira De Carvalho Ferreira
FCA,NT707,NT707 A,Quinta,10:00,12:00,UL03,Ana Carolina Junqueira Vasques
FCA,NT708,NT708 A,Quarta,08:00,12:00,UL25,Camila Libardi Do Amaral
FCA,NT709,NT709 A,Terça,14:00,18:00,UL44,Leticia Ignacio De Souza Zimmermann
FCA,PG004,PG004 A,Segunda,19:00,23:00,UL23,"Lux Ferreira Lima, Rodrigo Alberto Toledo"
FCA,PG109,PG109 A,Terça,19:00,21:00,UL03,Angela Christina Lucas
FCA,PG109,PG109 B,Terça,21:00,23:00,UL03,Angela Christina Lucas
FCA,PG200,PG200 A,Segunda,19:00,23:00,UL21,Oswaldo Goncalves Junior
FCA,PG201,PG201 A,Quinta,19:00,23:00,UL21,Juliana Pires De Arruda Leite
FCA,PG300,PG300 A,Sexta,19:00,23:00,UL21,Otavio Gomes Cabello
FCA,PG400,PG400 A,Quarta,19:00,21:00,UL21,Paulo Van Noije
FCA,PG600,PG600 A,Quinta,19:00,23:00,UL23,Rodrigo Ribeiro De Sousa
FCA,PG701,PG701 A,Sexta,19:00,23:00,UL23,Andre Luiz Sica De Campos
FCA,PG800,PG800 A,Terça,19:00,23:00,UL21,Milena Pavan Serafim
FCA,PG801,PG801 A,Quarta,19:00,23:00,UL23,"Juliana Pires De Arruda Leite, Milena Pavan Serafim, Oswaldo Goncalves Junior, Paulo Van Noije"
FCA,SL108,SL108 A,Terça,08:00,12:00,UL42,"Igor Luchini Baptista, Maria Claudia Goncalves De Oliveira"
FCA,SL205,SL205 A,Quarta,08:00,12:00,UL21,Josely Rimoli
FCA,SL206,SL206 A,Quinta,10:00,11:00,LD30,"Adriana Souza Torsoni, Igor Luchini Baptista, Maria Claudia Goncalves De Oliveira"
FCA,SL209,SL209 A,Quinta,08:00,10:00,UL42,Cristiano Torezzan
FCA,SL403,SL403 A,Segunda,14:00,16:00,UL21,Josely Rimoli
FCA,SL600,SL600 A,Sexta,10:00,12:00,UL02,Jose Rodrigo Pauli
FCF,FR015,FR015 A,Quinta,14:00,16:00,EB03,Alexandra Christine Helena F Sawaya
FCF,FR039,FR039 A,Segunda,16:00,18:00,EB03,Wanda Pereira Almeida
FCF,FR157,FR157 A,Segunda,08:00,12:00,EB03,"Angelica Zaninelli Schreiber, Celia Regina Garlipp, Eliane Maria Ingrid Amstalden, Magnun Nueldo Nunes Dos Santos, Paulo Eduardo Neves Ferreira Velho"
FCF,FR205,FR205 A,Segunda,16:00,18:00,EB04,Catarina Raposo Dias Carneiro
FCF,FR206,FR206 A,Segunda,14:00,16:00,EB04,"Eder De Carvalho Pincinato, Patricia Moriel"
FCF,FR207,FR207 A,Quarta,14:00,18:00,EB04,Marcelo Lancellotti
FCF,FR402,FR402 A,Segunda,08:00,12:00,EB04,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR415,FR415 A,Terça,14:00,18:00,EB03,Alexandra Christine Helena F Sawaya
FCF,FR602,FR602 A,Segunda,08:00,12:00,EB04,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR603,FR603 A,Segunda,14:00,16:00,EB04,"Eder De Carvalho Pincinato, Patricia Moriel"
FCF,FR604,FR604 A,Quarta,14:00,18:00,EB03,Daniel Fabio Kawano
FCF,FR607,FR607 A,Quarta,14:00,16:00,EB02,Daniel Fabio Kawano
FCF,FR610,FR610 A,Segunda,08:00,12:00,EB03,Magnun Nueldo Nunes Dos Santos
FCF,FR612,FR612 A,Terça,08:00,12:00,PB10,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR613,FR613 A,Quinta,08:00,12:00,EB03,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR614,FR614 A,Terça,14:00,18:00,EB03,Alexandra Christine Helena F Sawaya
FCF,FR705,FR705 A,Quinta,08:00,12:00,EB03,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa, Priscila Gava Mazzola"
FCF,FR707,FR707 A,Quarta,16:00,18:00,EB03,Daniel Fabio Kawano
FCF,FR725,FR725 A,Quinta,14:00,18:00,EB02,Marcelo Lancellotti
FCF,FR804,FR804 A,Segunda,14:00,18:00,EB02,"Joao Ernesto De Carvalho, Jose Luiz Da Costa"
FCF,FR806,FR806 A,Quinta,08:00,12:00,EB04,"Eder De Carvalho Pincinato, Joao Ernesto De Carvalho, Patricia Moriel"
FCF,FR806,FR806 B,Terça,08:00,12:00,EB02,Patricia Moriel
FCF,FR807,FR807 A,Quarta,08:00,12:00,EB02,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa"
FCF,FR809,FR809 A,Segunda,14:00,18:00,EB02,Jose Luiz Da Costa
FCF,FR810,FR810 A,Quinta,14:00,18:00,EB02,Marcelo Lancellotti
FCF,FR811,FR811 A,Quarta,08:00,12:00,EB02,"Laura De Oliveira Nascimento, Paulo Cesar Pires Rosa"
FCF,FR812,FR812 A,Segunda,08:00,12:00,EB02,Patricia Moriel
FCM,EX025,EX025 A,Segunda,19:00,21:00,,"Fabio Bucaretchi, Jose Luiz Da Costa"
FCM,FN203,FN203 A,Segunda,14:00,16:00,FM01,Adriana Lia Friszman De Laplane
FCM,FN205,FN205 A,Quarta,14:00,16:00,FM01,Christiane Marques Do Couto
FCM,FN206,FN206 A,Quinta,14:00,18:00,FM02,"Adriana Lia Friszman De Laplane, Amanda Brait Zerbeto"
FCM,FN207,FN207 A,Quarta,16:00,18:00,FM01,Denise Castilho Cabrera Santos
FCM,FN209,FN209 A,Terça,14:00,16:00,FM01,Maria Fernanda Bagarollo
FCM,FN210,FN210 A,Quinta,14:00,18:00,FM01,"Gustavo Tenorio Cunha, Helenice Yemi Nakamura, Juliana Luporini Do Nascimento, Maria Rita Donalisio Cordeiro, Priscila Maria Stolses Bergamo Francisco, Ricardo Carlos Cordeiro, Rubens Bedrikow, Sergio Resende Carvalho"
FCM,FN211,FN211 A,Quinta,08:00,09:00,FM01,"Amanda Brait Zerbeto, Maria Fernanda Bagarollo"
FCM,FN400,FN400 A,Quarta,08:00,12:00,FM02,"Agricio Nubiato Crespo, Arthur Menino Castilho, Carlos Takahiro Chone, Eulalia Sakano, Rebecca Christina Kathleen Maunsell"
FCM,FN401,FN401 A,Terça,14:00,16:00,FM02,Maria Isabel Ramos Do Amaral
FCM,FN401,FN401 B,Terça,16:00,18:00,FM02,Maria Isabel Ramos Do Amaral
FCM,FN401,FN401 C,Sexta,14:00,16:00,FM02,Maria Isabel Ramos Do Amaral
FCM,FN404,FN404 A,Segunda,10:00,12:00,FM02,"Irani Rodrigues Maldonade, Ivani Rodrigues Silva"
FCM,FN409,FN409 A,Segunda,14:00,16:00,FM02,Mirian Hideko Nagae Espinosa
FCM,FN410,FN410 A,Segunda,16:00,18:00,FM02,"Maria Cecilia Marconi Pinheiro Lima, Nubia Garcia Vianna"
FCM,FN413,FN413 A,Quarta,14:00,16:00,FM02,Irani Rodrigues Maldonade
FCM,FN418,FN418 A,Quinta,10:00,12:00,FM02,Janice Goncalves Temoteo Marques
FCM,FN420,FN420 A,Quarta,16:00,17:00,FM02,"Adriana Lia Friszman De Laplane, Ana Carolina Constantini, Irani Rodrigues Maldonade, Maria Fernanda Bagarollo, Regina Yu Shon Chun, Rita De Cassia Ietto Montilha, Zelia Zilda Lourenco De C Bittencourt"
FCM,FN468,FN468 A,Quarta,08:00,12:00,FM10,Janice Goncalves Temoteo Marques
